broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Astrocyte,Megalencephalic Leukoencephalopathy,MLC1,Human,Brain,Brain,Glioblastoma,Cancer cell,Astrocyte
Astrocyte,Calcium Binding,S100B,Human,Brain,Brain,Glioblastoma,Cancer cell,Astrocyte
Astrocyte,Fatty Acid Binding,FABP7,Human,Brain,Brain,Glioblastoma,Cancer cell,Astrocyte
Astrocyte,Glutamine Synthesis,GLUL,Human,Brain,Brain,Glioblastoma,Cancer cell,Astrocyte
Astrocyte,Aldehyde Dehydrogenase Activity,ALDH1A1,Human,Brain,Brain,Glioblastoma,Cancer cell,Astrocyte
Astrocyte,Glutamate Transport,GLT-1,Human,Brain,Brain,Glioblastoma,Cancer cell,Astrocyte
Astrocyte,Cell Adhesion,HepaCAM,Human,Brain,Brain,Glioblastoma,Cancer cell,Astrocyte
Astrocyte,Cell-Cell Interactions,CD44,Human,Brain,Brain,Glioblastoma,Cancer cell,Astrocyte
Astrocyte,Glycolysis,ALDOC,Human,Brain,Brain,Glioblastoma,Cancer cell,Astrocyte
Astrocyte,Cell Survival,CLU,Human,Brain,Brain,Glioblastoma,Cancer cell,Astrocyte
Astrocyte,Ion Transport,ATP1A2,Human,Brain,Brain,Glioblastoma,Cancer cell,Astrocyte
Astrocyte,,GFAP,Human,Brain,Brain,Glioma,Cancer cell,Astrocyte
Astrocyte,,NFIA,Human,Brain,Brain,Neuroblastoma,Cancer cell,Astrocyte
Astrocyte,,ALDOC,Human,Brain,Brain,Pediatric ependymoma,Cancer cell,Astrocyte
Astrocyte,,S100B,Human,Brain,Brain,Pediatric ependymoma,Cancer cell,Astrocyte
Astrocyte,,AQP4,Human,Brain,Brain,Pediatric ependymoma,Cancer cell,Astrocyte
Astrocyte,,GFAP,Human,Brain,Brain,Pediatric ependymoma,Cancer cell,Astrocyte
Astrocyte,,Aqp4,Human,Brain,Auditory cortex,Normal,Normal cell,Astrocyte
Astrocyte,,CD80,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CD86,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CD40,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GFAP,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CD88,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CYBRD1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GLI3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,FGFR3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,RNF43,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TRIM66,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SLC30A10,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SLC4A4,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CHRDL1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,HGF,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SLC14A1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,NWD1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CTH,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ITGA7,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ALDH1L1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SORCS2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,C16orf89,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PAQR6,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CBS,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ATP13A4,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,BMPR1B,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ITGB4,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PPP1R3C,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,AQP4,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GLIS3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,NFIA,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,S100-B,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CST3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,IER2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PAPLN,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GABRB1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CLU,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PRLHR,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,FTH1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,HLA-E,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,APOE,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,NTRK2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,MLC1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,LIX1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,HIF1A,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TNS1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TIMP3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PRRT2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,DNASE2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CHST9,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TACR1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GRIA1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SPARCL1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TPCN1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CPVL,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SEMA6A,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,KCNIP2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TRIL,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GRAMD3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TSPAN12,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,IGFBP7,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,MMD2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GATSL3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,HEPN1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CASQ1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TOB2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,NOG,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PLTP,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,MAFB,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PON2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,DGKG,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CPNE5,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,LYPD1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,FOSB,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,P2RY1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,EDNRB,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,FXYD7,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SCG2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ID1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ALDOC,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SOX9,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ZFP36L1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SPON1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SRPX,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ATP1B2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,AGT,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SPOCK1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ATF3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,DKK3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,JUNB,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,RND3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,METTL7A,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,NHSL1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SERPINA3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PFKFB3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,LHFP,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,RHOB,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CRYAB,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ABCA1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,KCNH7,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,JUN,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,EGLN3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,NFKBIA,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,LRIG1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,FOS,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,HNMT,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,EEPD1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,EPAS1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,LPL,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,HEY1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,NRP1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ARHGEF26,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CA12,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CDC42EP4,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,RASSF4,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,MTHFD2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,MT1X,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ST6GAL2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ZFP36L2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,JUND,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SLC1A2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SF3A1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,BBOX1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,HSPB8,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,DTNA,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,BTG2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ADCYAP1R1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,EFEMP1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GLUL,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GPR75,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,DOK5,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,IL11RA,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ZFP36,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,F3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,RFX4,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,HEPACAM,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,C1orf61,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SLC1A3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,L1CAM,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SLC39A11,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ACSL6,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,DNAJB1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TBC1D10A,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TSC22D4,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,RGMA,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PEA15,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SORL1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,NDRG2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ID4,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,IL33,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SSTR2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,HIF3A,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CPE,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TMEM151B,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PSAP,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ANLN,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,LCAT,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,RASL10A,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,LRRC8A,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ZFAND5,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,EZR,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,MT2A,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,DAND5,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GADD45B,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PER1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,KIF21A,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SCG3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,EAAT1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,S100B,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CHI3L1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,HERV-W,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,pGFAP,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GLAST,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Aldh1l1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,N-cadherin,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,β-catenin,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,nestin,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,EAAT2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TSP,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,DIO2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,S100ß,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,vimentin,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,S100β,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,OLIG2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PCDH15,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,OLIG1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PDGFRA,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ALDH1A1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,VIM,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PTGDS,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GJA1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GS,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,MRVI1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,STOX1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,FAM198B,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CD49f,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,LRRC3B,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,HSSD17B6,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,RYR3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,MT-3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ITGA1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,CD109,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,COL12A1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,LAMB2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ETNNPL,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,MBP,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,MT3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ATP1A2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,S104B,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ACSBG1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SLC25A18,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SLC39A12,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PPP1R3G,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GJB6,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SLC15A2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TTPA,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SYNE3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Sox9,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,GLT-1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,SOX2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,TSPO,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,IQCK,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,MEF2C,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,ITGA6,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,LRP1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Lgals3bp,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Tmco1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Gm3448,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Mmp16,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Sorbs2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Chst2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Tmem59,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Chl1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Id4,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,S1pr3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Samd4,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Rgl1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Lgmn,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Atp6ap2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Ctsl,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Gna13,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,B2m,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Ncam2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Mapk10,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,PISD,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Gab2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Grm3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Hnrnpk,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Prex2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Vim,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Add3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Fabp7,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Rcn2,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Pkp4,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Glis3,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Slc35f1,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Cyr61,Human,Brain,Brain,Normal,Normal cell,Astrocyte
Astrocyte,,Tmbim6,Human,Brain,Brain,Normal,Normal cell,Astrocyte
